type	by	post_id	post_link	post_message	picture	full_picture	link	link_domain	post_published	post_published_unix	post_published_sql	likes_count_fb	comments_count_fb	reactions_count_fb	shares_count_fb	engagement_fb	rea_LOVE	rea_HAHA	rea_WOW	rea_SAD	rea_ANGRY	rea_THANKFUL
link	post_page_182919686769	182919686769_10156001005871770	https://www.facebook.com/182919686769/posts/10156001005871770/	"The comments were pretty disturbing."	https://external.xx.fbcdn.net/safe_image.php?d=AQD-UgyOGDKpF7RD&w=130&h=130&url=https%3A%2F%2Fbuffer-media-uploads.s3.amazonaws.com%2F5c5242d0a4b3ff53643c2869%2Fe0413dc228acfce3b0da5bf7a7a370f43575e028_101f78c4f133df69e24815143fd03126fb58525e_facebook&cfs=1&_nc_hash=AQCG6tfAZPovshi4	https://external.xx.fbcdn.net/safe_image.php?d=AQCY5i17T70ovvcQ&url=https%3A%2F%2Fbuffer-media-uploads.s3.amazonaws.com%2F5c5242d0a4b3ff53643c2869%2Fe0413dc228acfce3b0da5bf7a7a370f43575e028_101f78c4f133df69e24815143fd03126fb58525e_facebook&_nc_hash=AQA4PqDdjGySiiWe	https://bit.ly/2HEC7NK	bit.ly	2019-01-31T01:00:12+0000	1548896412	"2019-01-31 02:00:12"	781	112	891	100	1103	63	1	9	12	25	0
link	post_page_182919686769	182919686769_10156000960361770	https://www.facebook.com/182919686769/posts/10156000960361770/	"🚨🚨BREAKING: YOU CAN GET ARRESTED FOR ILLEGALLY JUMPING A WALL IN CALIFORNIA 🚨🚨"	https://external.xx.fbcdn.net/safe_image.php?d=AQBSfdvjShY2BPll&w=130&h=130&url=https%3A%2F%2Fbuffer-media-uploads.s3.amazonaws.com%2F5c523da62566e44a61654ec2%2Fcc0a2fddb63003180ddff304062dc6a4c45e5a9c_c90de5423037400842d4fe9d6c0c9b84a1094357_facebook&cfs=1&_nc_hash=AQAxdqoDmH4fR8NQ	https://external.xx.fbcdn.net/safe_image.php?d=AQASlo5ZgJAHijOe&url=https%3A%2F%2Fbuffer-media-uploads.s3.amazonaws.com%2F5c523da62566e44a61654ec2%2Fcc0a2fddb63003180ddff304062dc6a4c45e5a9c_c90de5423037400842d4fe9d6c0c9b84a1094357_facebook&_nc_hash=AQC-feZ3q4eaN5I1	https://bit.ly/2RqaHL6	bit.ly	2019-01-31T00:30:15+0000	1548894615	"2019-01-31 01:30:15"	3316	747	7444	3318	11509	117	3436	478	27	70	0
link	post_page_182919686769	182919686769_10156000918536770	https://www.facebook.com/182919686769/posts/10156000918536770/	Crazy	https://external.xx.fbcdn.net/safe_image.php?d=AQBjNNnkz4LY7Vez&w=130&h=130&url=https%3A%2F%2Fbuffer-media-uploads.s3.amazonaws.com%2F5c5207b3b30c4f643e084736%2Fb2c7c0caa10a0cca5ea7d69e54018ae0c0389dd6_66cff66a5e5b11bce4bf3847481a6311176bf889_facebook&cfs=1&_nc_hash=AQAPEOh7LD0TNiQL	https://external.xx.fbcdn.net/safe_image.php?d=AQBxISdfK0F6K_PP&url=https%3A%2F%2Fbuffer-media-uploads.s3.amazonaws.com%2F5c5207b3b30c4f643e084736%2Fb2c7c0caa10a0cca5ea7d69e54018ae0c0389dd6_66cff66a5e5b11bce4bf3847481a6311176bf889_facebook&_nc_hash=AQBPXwdhsNAdH6al	https://bit.ly/2Shn9kL	bit.ly	2019-01-31T00:00:23+0000	1548892823	"2019-01-31 01:00:23"	682	172	1076	65	1313	5	19	104	229	37	0
video	post_page_182919686769	182919686769_293739631318252	https://www.facebook.com/DailyCaller/videos/293739631318252/	"Leftist protester believes that emotions override facts."	https://scontent.xx.fbcdn.net/v/t15.5256-10/s130x130/51080390_293739517984930_1333745657902530560_n.jpg?_nc_cat=1&_nc_ht=scontent.xx&oh=df6105c94f5d6114e4bf3f94edbe2cfd&oe=5CF2A24B	https://scontent.xx.fbcdn.net/v/t15.5256-10/51080390_293739517984930_1333745657902530560_n.jpg?_nc_cat=1&_nc_ht=scontent.xx&oh=c1639a4f6776df7c2b5b6a4f3fbd3bc5&oe=5CF581B9	https://www.facebook.com/DailyCaller/videos/293739631318252/	facebook.com	2019-01-30T23:37:35+0000	1548891455	"2019-01-31 00:37:35"	1795	4434	7744	5665	17843	61	4429	467	230	762	0
link	post_page_182919686769	182919686769_10156000872311770	https://www.facebook.com/182919686769/posts/10156000872311770/	WHAT????	https://external.xx.fbcdn.net/safe_image.php?d=AQCZRZnuITKkshAl&w=130&h=130&url=https%3A%2F%2Fbuffer-media-uploads.s3.amazonaws.com%2F5c51f52a00c63f56f71d3434%2F7caad73e363737a7905c8d6e605be51bf24d69cc_dfde6f62d42b80ae92b662f707bd218c71e525dd_facebook&cfs=1&_nc_hash=AQCoaisfXQm37qwR	https://external.xx.fbcdn.net/safe_image.php?d=AQA6DZ6xlJaJpp_B&url=https%3A%2F%2Fbuffer-media-uploads.s3.amazonaws.com%2F5c51f52a00c63f56f71d3434%2F7caad73e363737a7905c8d6e605be51bf24d69cc_dfde6f62d42b80ae92b662f707bd218c71e525dd_facebook&_nc_hash=AQDnFHiKL9OmpGDS	https://bit.ly/2GbOpdY	bit.ly	2019-01-30T23:30:08+0000	1548891008	"2019-01-31 00:30:08"	5985	1237	14821	9869	25927	39	954	2536	259	5048	0
link	post_page_182919686769	182919686769_10156000817436770	https://www.facebook.com/182919686769/posts/10156000817436770/	" Morally repugnant "	https://external.xx.fbcdn.net/safe_image.php?d=AQAdk1aA4Nl24fB8&w=130&h=130&url=https%3A%2F%2Fbuffer-media-uploads.s3.amazonaws.com%2F5c521643a4b3ff70fe5677d4%2F9ad2501f6afed8e21af0665ef9fb7a3248099b74_c8dfe8d5a2df8bb70c11762164737009513221a4_facebook&cfs=1&_nc_hash=AQA4JY1DuHQCrezP	https://external.xx.fbcdn.net/safe_image.php?d=AQBsSpbWeWE19CWA&url=https%3A%2F%2Fbuffer-media-uploads.s3.amazonaws.com%2F5c521643a4b3ff70fe5677d4%2F9ad2501f6afed8e21af0665ef9fb7a3248099b74_c8dfe8d5a2df8bb70c11762164737009513221a4_facebook&_nc_hash=AQBOICHPPsZCCQsd	https://bit.ly/2Wy0qQT	bit.ly	2019-01-30T23:00:20+0000	1548889220	"2019-01-31 00:00:20"	19916	2377	23332	5172	30881	1931	30	692	282	481	0
video	post_page_182919686769	182919686769_299574280909881	https://www.facebook.com/DailyCaller/videos/299574280909881/	"Starbucks owner  Howard Schultz  is running for the 2020 election and Democrats aren t happy."	https://scontent.xx.fbcdn.net/v/t15.5256-10/s130x130/50949760_299574220909887_8259995174256508928_n.jpg?_nc_cat=1&_nc_ht=scontent.xx&oh=21ae5d1e525d8204b68cae84a648b09a&oe=5CEEB735	https://scontent.xx.fbcdn.net/v/t15.5256-10/50949760_299574220909887_8259995174256508928_n.jpg?_nc_cat=1&_nc_ht=scontent.xx&oh=dfae084ee32e540397e9292790794a75&oe=5CC104C7	https://www.facebook.com/DailyCaller/videos/299574280909881/	facebook.com	2019-01-30T22:40:47+0000	1548888047	"2019-01-30 23:40:47"	1052	831	1678	470	2979	43	534	13	8	28	0
link	post_page_182919686769	182919686769_10156000773556770	https://www.facebook.com/182919686769/posts/10156000773556770/	"Oh  boy."	https://external.xx.fbcdn.net/safe_image.php?d=AQCiSX886hR4K56n&w=130&h=130&url=https%3A%2F%2Fbuffer-media-uploads.s3.amazonaws.com%2F5c51d6baa32b5b57c514df6b%2Facbf42f9c32f49c44ccc0dc5072065c9b419ef63_5799981e5ce0b062becd34dc632ccd8efeebf2d7_facebook&cfs=1&_nc_hash=AQCgs721trgNfD2i	https://external.xx.fbcdn.net/safe_image.php?d=AQAcjmz97Rn75oL4&url=https%3A%2F%2Fbuffer-media-uploads.s3.amazonaws.com%2F5c51d6baa32b5b57c514df6b%2Facbf42f9c32f49c44ccc0dc5072065c9b419ef63_5799981e5ce0b062becd34dc632ccd8efeebf2d7_facebook&_nc_hash=AQAsWjaQsOAEKsGr	https://bit.ly/2RvHqyI	bit.ly	2019-01-30T22:30:20+0000	1548887420	"2019-01-30 23:30:20"	175	434	701	63	1198	3	159	28	13	323	0
link	post_page_182919686769	182919686769_10156000729081770	https://www.facebook.com/182919686769/posts/10156000729081770/	"That escalated quickly."	https://external.xx.fbcdn.net/safe_image.php?d=AQAG_djw8HsMpCXy&w=130&h=130&url=https%3A%2F%2Fbuffer-media-uploads.s3.amazonaws.com%2F5c51cd879d026d02c0787cd3%2F7e96f9695f88b687c7e10b8bfc17703b190a919d_dcd89b8841a9259b231c077c7ee9ee2343fd358a_facebook&cfs=1&_nc_hash=AQB4Z4RfexVNaJuX	https://external.xx.fbcdn.net/safe_image.php?d=AQDlXTejZFD7csod&url=https%3A%2F%2Fbuffer-media-uploads.s3.amazonaws.com%2F5c51cd879d026d02c0787cd3%2F7e96f9695f88b687c7e10b8bfc17703b190a919d_dcd89b8841a9259b231c077c7ee9ee2343fd358a_facebook&_nc_hash=AQASTH_84UGI4YBG	https://bit.ly/2Royrit	bit.ly	2019-01-30T22:00:16+0000	1548885616	"2019-01-30 23:00:16"	109	44	195	18	257	3	61	16	0	6	0
link	post_page_182919686769	182919686769_10156000685626770	https://www.facebook.com/182919686769/posts/10156000685626770/	"BIG TIME!!!"	https://external.xx.fbcdn.net/safe_image.php?d=AQDBGIPynVvIuQsL&w=130&h=130&url=https%3A%2F%2Fbuffer-media-uploads.s3.amazonaws.com%2F5c52131600c63f5a581f33f4%2Fced9b79c0009c760d6ffcec1e36d8841e8dec610_a9cdc2c6eb244a19798129bc4cc3588cdefc2f00_facebook&cfs=1&_nc_hash=AQAblQdC8kYvpnS5	https://external.xx.fbcdn.net/safe_image.php?d=AQBFBpc4tISlRADU&url=https%3A%2F%2Fbuffer-media-uploads.s3.amazonaws.com%2F5c52131600c63f5a581f33f4%2Fced9b79c0009c760d6ffcec1e36d8841e8dec610_a9cdc2c6eb244a19798129bc4cc3588cdefc2f00_facebook&_nc_hash=AQANiIaT1dZQTzIc	https://bit.ly/2HHsopF	bit.ly	2019-01-30T21:30:06+0000	1548883806	"2019-01-30 22:30:06"	17684	1838	20799	1902	24539	2831	35	207	23	19	0
video	post_page_182919686769	182919686769_10156000655996770	https://www.facebook.com/182919686769/posts/10156000655996770/	"In a Daily Caller Exclusive interview  Roger Stone shed some light on Trump s connection to Wikileaks."	https://scontent.xx.fbcdn.net/v/t15.5256-10/s130x130/50670117_2785940954964619_3202224351998902272_n.jpg?_nc_cat=1&_nc_ht=scontent.xx&oh=3e51b1a33df357f5002c83ee716d503b&oe=5CF1641B	https://scontent.xx.fbcdn.net/v/t15.5256-10/50670117_2785940954964619_3202224351998902272_n.jpg?_nc_cat=1&_nc_ht=scontent.xx&oh=dd46752294cb38b4a7855871c7e88060&oe=5CFFE25D	https://www.facebook.com/DailyCaller/videos/2785949164963798/	facebook.com	2019-01-30T21:09:14+0000	1548882554	"2019-01-30 22:09:14"	287	146	329	99	574	16	15	5	2	4	0
link	post_page_182919686769	182919686769_10156000641841770	https://www.facebook.com/182919686769/posts/10156000641841770/	"He didn t mince words."	https://external.xx.fbcdn.net/safe_image.php?d=AQDZuqQ7q4rSkbiK&w=130&h=130&url=https%3A%2F%2Fbuffer-media-uploads.s3.amazonaws.com%2F5c51cb95a4b3ff3e141a6e98%2F728c642f11b02d9452572f73d2dceb431ced6da5_46cca703d000f35a326d67135bb31e44689e6bd7_facebook&cfs=1&_nc_hash=AQDH_Et9NJWc2c5G	https://external.xx.fbcdn.net/safe_image.php?d=AQDnXSuc2wqkXnQP&url=https%3A%2F%2Fbuffer-media-uploads.s3.amazonaws.com%2F5c51cb95a4b3ff3e141a6e98%2F728c642f11b02d9452572f73d2dceb431ced6da5_46cca703d000f35a326d67135bb31e44689e6bd7_facebook&_nc_hash=AQCSUNTCJqdye5MY	https://bit.ly/2UrpMxG	bit.ly	2019-01-30T21:00:13+0000	1548882013	"2019-01-30 22:00:13"	4094	465	4656	325	5446	275	182	64	7	34	0
link	post_page_182919686769	182919686769_10156000596346770	https://www.facebook.com/182919686769/posts/10156000596346770/	?????	https://external.xx.fbcdn.net/safe_image.php?d=AQDUKTT6h5G5vumJ&w=130&h=130&url=https%3A%2F%2Fbuffer-media-uploads.s3.amazonaws.com%2F5c51f00400c63f2452251312%2Fa1f75222f0dfdbca5911219b7845dfb1f5e78ce0_87e99d89f5067b4c07a32561d8c0342a94545996_facebook&cfs=1&_nc_hash=AQDKqbaEjYeDtLZO	https://external.xx.fbcdn.net/safe_image.php?d=AQDU6Fpe58JKrzSW&url=https%3A%2F%2Fbuffer-media-uploads.s3.amazonaws.com%2F5c51f00400c63f2452251312%2Fa1f75222f0dfdbca5911219b7845dfb1f5e78ce0_87e99d89f5067b4c07a32561d8c0342a94545996_facebook&_nc_hash=AQDEsbis-KO77M3O	https://bit.ly/2HGYhii	bit.ly	2019-01-30T20:30:21+0000	1548880221	"2019-01-30 21:30:21"	870	418	2178	791	3387	5	1156	90	24	33	0
link	post_page_182919686769	182919686769_10156000595831770	https://www.facebook.com/182919686769/posts/10156000595831770/	"He s not thrilled with the way things went down."	https://external.xx.fbcdn.net/safe_image.php?d=AQDKbLWSFNn8Wes0&w=130&h=130&url=https%3A%2F%2Fbuffer-media-uploads.s3.amazonaws.com%2F5c51cc1fa4b3ff423427a058%2F6f350e9a27b9cd8b833e4e90d1514f5ae328c641_5244e5755107107a6ee3d88cc081864f46b7819a_facebook&cfs=1&_nc_hash=AQCLcpQoCPykh1a4	https://external.xx.fbcdn.net/safe_image.php?d=AQDOOHQ4Oguji7RU&url=https%3A%2F%2Fbuffer-media-uploads.s3.amazonaws.com%2F5c51cc1fa4b3ff423427a058%2F6f350e9a27b9cd8b833e4e90d1514f5ae328c641_5244e5755107107a6ee3d88cc081864f46b7819a_facebook&_nc_hash=AQBAzTUqBENVAqyQ	https://bit.ly/2RrwMc0	bit.ly	2019-01-30T20:30:04+0000	1548880204	"2019-01-30 21:30:04"	142	587	473	41	1101	0	45	12	7	267	0
link	post_page_182919686769	182919686769_10156000546146770	https://www.facebook.com/182919686769/posts/10156000546146770/	LOL	https://external.xx.fbcdn.net/safe_image.php?d=AQA8EYUtkDHgH-MT&w=130&h=130&url=https%3A%2F%2Fbuffer-media-uploads.s3.amazonaws.com%2F5c51bcd93e599b5f2b236b04%2F27821b91387e409815a34ce0cbf36f04e466c8ac_c47e04a2799acfd6f00a113061009edb759566ce_facebook&cfs=1&_nc_hash=AQB8vUZfaSIUtg8K	https://external.xx.fbcdn.net/safe_image.php?d=AQASJ5XaPb0zEHAo&url=https%3A%2F%2Fbuffer-media-uploads.s3.amazonaws.com%2F5c51bcd93e599b5f2b236b04%2F27821b91387e409815a34ce0cbf36f04e466c8ac_c47e04a2799acfd6f00a113061009edb759566ce_facebook&_nc_hash=AQADRYgp4lPOTr5N	https://bit.ly/2HDwbVe	bit.ly	2019-01-30T20:00:26+0000	1548878426	"2019-01-30 21:00:26"	402	814	974	95	1883	10	395	14	8	145	0
link	post_page_182919686769	182919686769_10156000486981770	https://www.facebook.com/182919686769/posts/10156000486981770/	"Hot take in 3... 2... 1..."	https://external.xx.fbcdn.net/safe_image.php?d=AQByAz-74segYmyE&w=130&h=130&url=https%3A%2F%2Fbuffer-media-uploads.s3.amazonaws.com%2F5c51bc1ea4b3ff2730363ff8%2F01eeda812e54374f267c5cddc5ff5610b4855df7_89cfc17b9f17c4751c383f4f33e1e5ec2c405a8f_facebook&cfs=1&_nc_hash=AQBVMSs1SFNo5_Ev	https://external.xx.fbcdn.net/safe_image.php?d=AQCcwi-QXzDj1mTn&url=https%3A%2F%2Fbuffer-media-uploads.s3.amazonaws.com%2F5c51bc1ea4b3ff2730363ff8%2F01eeda812e54374f267c5cddc5ff5610b4855df7_89cfc17b9f17c4751c383f4f33e1e5ec2c405a8f_facebook&_nc_hash=AQAZsAY5Ii0ikBhx	https://bit.ly/2WuPwez	bit.ly	2019-01-30T19:30:05+0000	1548876605	"2019-01-30 20:30:05"	854	489	1099	135	1723	25	95	32	8	85	0
link	post_page_182919686769	182919686769_10156000420086770	https://www.facebook.com/182919686769/posts/10156000420086770/	"Make sense?"	https://external.xx.fbcdn.net/safe_image.php?d=AQBIb3qhn9YXMT-n&w=130&h=130&url=https%3A%2F%2Fbuffer-media-uploads.s3.amazonaws.com%2F5c51b3db32812a2e34446e46%2F9faefc8ffe75a1795c79d1326e2a7793f6826ba3_8adf9acb9feb357fa11032048da09d39cad507bf_facebook&cfs=1&_nc_hash=AQCCI7vl1FFVBHGS	https://external.xx.fbcdn.net/safe_image.php?d=AQBl9plQ3mxVdcag&url=https%3A%2F%2Fbuffer-media-uploads.s3.amazonaws.com%2F5c51b3db32812a2e34446e46%2F9faefc8ffe75a1795c79d1326e2a7793f6826ba3_8adf9acb9feb357fa11032048da09d39cad507bf_facebook&_nc_hash=AQDm12ezsUfz3Mhk	https://bit.ly/2sX69lw	bit.ly	2019-01-30T18:48:34+0000	1548874114	"2019-01-30 19:48:34"	2492	375	2805	259	3439	240	57	8	1	7	0
