type	by	post_id	post_link	post_message	picture	full_picture	link	link_domain	post_published	post_published_unix	post_published_sql	likes_count_fb	comments_count_fb	reactions_count_fb	shares_count_fb	engagement_fb	rea_LOVE	rea_HAHA	rea_WOW	rea_SAD	rea_ANGRY	rea_THANKFUL
link	post_page_15704546335	15704546335_10157785867301336	https://www.facebook.com/15704546335/posts/10157785867301336/	" Who elected Mark Zuckerberg to referee these issues? Nobody.  — Peter Ferrara via Fox News Opinion"	https://external.xx.fbcdn.net/safe_image.php?d=AQDj8t2kx21VJE9y&w=130&h=130&url=https%3A%2F%2Fstatic.foxnews.com%2Ffoxnews.com%2Fcontent%2Fuploads%2F2019%2F01%2FContentBroker_contentid-a76fa213fdef4576abd20006f04708f9.png&cfs=1&sx=607&sy=0&sw=1202&sh=1202&_nc_hash=AQA06Yppizf19jnm	https://external.xx.fbcdn.net/safe_image.php?d=AQD0bgcxXetAACda&url=https%3A%2F%2Fstatic.foxnews.com%2Ffoxnews.com%2Fcontent%2Fuploads%2F2019%2F01%2FContentBroker_contentid-a76fa213fdef4576abd20006f04708f9.png&_nc_hash=AQBy1CIXAmKLWiHn	https://www.foxnews.com/opinion/no-one-elected-facebooks-mark-zuckerberg-to-referee-free-speech-his-companys-too-big-heres-how-to-fix-it	foxnews.com	2019-01-30T23:03:48+0000	1548889428	"2019-01-31 00:03:48"	3728	1895	4817	1035	7747	70	189	67	19	744	0
link	post_page_15704546335	15704546335_10157786295311336	https://www.facebook.com/15704546335/posts/10157786295311336/	"Former New Jersey Gov. Chris Christie told host Stephen Colbert on Tuesday s  The Late Show  that he would be a better president than Donald Trump."	https://external.xx.fbcdn.net/safe_image.php?d=AQDnYPMHU_zkL9Px&w=130&h=130&url=https%3A%2F%2Fstatic.foxnews.com%2Ffoxnews.com%2Fcontent%2Fuploads%2F2019%2F01%2Fcolbert-christie.jpg&cfs=1&sx=320&sy=0&sw=720&sh=720&_nc_hash=AQAgsO2GX7HKxMx0	https://external.xx.fbcdn.net/safe_image.php?d=AQCp3AoXfr--fpXe&url=https%3A%2F%2Fstatic.foxnews.com%2Ffoxnews.com%2Fcontent%2Fuploads%2F2019%2F01%2Fcolbert-christie.jpg&_nc_hash=AQAOEQ7dfw2sN5ls	https://www.foxnews.com/entertainment/chris-christie-says-he-would-be-a-better-president-than-trump	foxnews.com	2019-01-30T22:26:14+0000	1548887174	"2019-01-30 23:26:14"	627	6791	10975	459	18225	31	8363	191	76	1687	0
video	post_page_15704546335	15704546335_10157787442371336	https://www.facebook.com/15704546335/posts/10157787442371336/	"TONIGHT: Don t miss Secretary of State Mike Pompeo and Sen. Lindsey Graham on  Hannity  at 9p ET on Fox News Channel."	https://scontent.xx.fbcdn.net/v/t15.5256-10/s130x130/50914267_756392391396274_6829589477766201344_n.jpg?_nc_cat=1&_nc_ht=scontent.xx&oh=ae3838a269c024620f8059f2acdfde86&oe=5CC1582C	https://scontent.xx.fbcdn.net/v/t15.5256-10/50914267_756392391396274_6829589477766201344_n.jpg?_nc_cat=1&_nc_ht=scontent.xx&oh=85b1b4d9b5d6d0ea5f3ca4f9d8b43fb5&oe=5CFCC5DE	https://www.facebook.com/FoxNews/videos/756373591398154/	facebook.com	2019-01-30T22:01:09+0000	1548885669	"2019-01-30 23:01:09"	864	440	1012	128	1580	73	62	3	0	10	0
video	post_page_15704546335	15704546335_2534729496555629	https://www.facebook.com/FoxNews/videos/2534729496555629/	"Here is a live look of Milwaukee as the Midwest is facing a deadly and likely once-in-a-lifetime arctic deep freeze from the polar vortex. https://fxn.ws/2DJtkGc (Courtesy: WITI)"	https://scontent.xx.fbcdn.net/v/t15.5256-10/s130x130/50836310_2534746156553963_6182379352693407744_n.jpg?_nc_cat=1&_nc_ht=scontent.xx&oh=4d2fd9238b18504833c06e7480204bd3&oe=5CB28DD4	https://scontent.xx.fbcdn.net/v/t15.5256-10/s12x12/50836310_2534746156553963_6182379352693407744_n.jpg?_nc_cat=1&_nc_ht=scontent.xx&oh=522e57757b9f9348f1d1d3a0aae0cf21&oe=5CEEACCA	https://www.facebook.com/FoxNews/videos/2534729496555629/	facebook.com	2019-01-30T21:29:41+0000	1548883781	"2019-01-30 22:29:41"	1921	5252	3955	831	10038	217	177	1437	171	32	0
video	post_page_15704546335	15704546335_10157787987806336	https://www.facebook.com/15704546335/posts/10157787987806336/	"Fox News shared a live video."	https://scontent.xx.fbcdn.net/v/t15.5256-10/s130x130/50720404_402086817017337_7629329057049477120_n.jpg?_nc_cat=1&_nc_ht=scontent.xx&oh=a48868d8aaf1b7012c09064ec6e5d5ba&oe=5CB6B8BA	https://scontent.xx.fbcdn.net/v/t15.5256-10/50720404_402086817017337_7629329057049477120_n.jpg?_nc_cat=1&_nc_ht=scontent.xx&oh=017ef33bcffc4f4ecbdbe12d7ff120a6&oe=5CBA7248	https://www.facebook.com/FoxNewsUpdate/videos/402079080351444/	facebook.com	2019-01-30T21:06:25+0000	1548882385	"2019-01-30 22:06:25"	501	682	771	246	1699	6	26	143	73	22	0
link	post_page_15704546335	15704546335_10157787886051336	https://www.facebook.com/15704546335/posts/10157787886051336/	"The House Natural Resources Committee on Wednesday voted to keep  so help you God  in the oath administered to witnesses testifying before the panel  a day after Republicans denounced an apparent effort to strike the language."	https://external.xx.fbcdn.net/safe_image.php?d=AQC_iBxwYiSCtF8U&w=130&h=130&url=https%3A%2F%2Fstatic.foxnews.com%2Ffoxnews.com%2Fcontent%2Fuploads%2F2018%2F09%2Fap17311634206783.jpg&cfs=1&sx=183&sy=0&sw=400&sh=400&_nc_hash=AQAODX6rg0BSGLqS	https://external.xx.fbcdn.net/safe_image.php?d=AQCfHCZvvgww1JXW&url=https%3A%2F%2Fstatic.foxnews.com%2Ffoxnews.com%2Fcontent%2Fuploads%2F2018%2F09%2Fap17311634206783.jpg&_nc_hash=AQDRfAQ0NBUrLCdx	https://www.foxnews.com/politics/dems-wont-strike-so-help-you-god-from-house-committee-oath-after-outcry	foxnews.com	2019-01-30T20:36:00+0000	1548880560	"2019-01-30 21:36:00"	22245	3607	26155	6117	35879	3108	164	161	46	431	0
link	post_page_15704546335	15704546335_10157787550561336	https://www.facebook.com/15704546335/posts/10157787550561336/	"“The Catholic Church doesn’t believe in a woman’s right to choose. Yes  I understand their religious view ” Governor Andrew Cuomo said. “But I m not here to legislate religion.”"	https://external.xx.fbcdn.net/safe_image.php?w=130&h=130&url=https%3A%2F%2Fmedia2.foxnews.com%2FBrightCove%2F694940094001%2F2019%2F01%2F29%2F694940094001_5995930139001_5995932608001-vs.jpg&cfs=1&sx=317&sy=0&sw=720&sh=720&_nc_hash=AQD3RStJceLDeSQv	https://external.xx.fbcdn.net/safe_image.php?d=AQCDPprC0WSn4K4Z&url=https%3A%2F%2Fmedia2.foxnews.com%2FBrightCove%2F694940094001%2F2019%2F01%2F29%2F694940094001_5995930139001_5995932608001-vs.jpg&_nc_hash=AQCJebo-8P2M4Jig	https://www.foxnews.com/politics/cuomo-defies-catholic-church-with-new-york-abortion-law-im-not-here-to-legislate-religion	foxnews.com	2019-01-30T20:06:03+0000	1548878763	"2019-01-30 21:06:03"	1998	17825	19988	4830	42643	163	163	421	1640	15603	0
video	post_page_15704546335	15704546335_10157787610311336	https://www.facebook.com/15704546335/posts/10157787610311336/	"Rail operators are heating tracks in Chicago to prevent rails from shrinking and cracking as a polar vortex settled in over the Midwest. https://fxn.ws/2BdgsX1"	https://scontent.xx.fbcdn.net/v/t15.5256-10/p130x130/50310252_2395048920726631_3215082015204311040_n.jpg?_nc_cat=1&_nc_ht=scontent.xx&oh=902c7925f47e428f73b139a60674d424&oe=5CC1F8AC	https://scontent.xx.fbcdn.net/v/t15.5256-10/50310252_2395048920726631_3215082015204311040_n.jpg?_nc_cat=1&_nc_ht=scontent.xx&oh=dd7012f149e24f658ba041bd3979b705&oe=5CF41B3A	https://www.facebook.com/FoxNews/videos/2395047904060066/	facebook.com	2019-01-30T19:36:07+0000	1548876967	"2019-01-30 20:36:07"	808	565	1448	796	2809	6	51	571	7	5	0
link	post_page_15704546335	15704546335_10157787219206336	https://www.facebook.com/15704546335/posts/10157787219206336/	" Medicare-for-all is the plan that she believes will solve the problem and get all Americans covered. Period ” Harris campaign national press secretary Ian Sams told Fox News."	https://external.xx.fbcdn.net/safe_image.php?d=AQBbTImify2SeHo2&w=130&h=130&url=https%3A%2F%2Fmedia2.foxnews.com%2FBrightCove%2F694940094001%2F2019%2F01%2F30%2F694940094001_5996374403001_5996374558001-vs.jpg&cfs=1&sx=209&sy=0&sw=720&sh=720&_nc_hash=AQANf5Xffrh83r0Q	https://external.xx.fbcdn.net/safe_image.php?d=AQDrNsIdTtqqCFEz&url=https%3A%2F%2Fmedia2.foxnews.com%2FBrightCove%2F694940094001%2F2019%2F01%2F30%2F694940094001_5996374403001_5996374558001-vs.jpg&_nc_hash=AQA00kQCNd0PqltI	https://www.foxnews.com/politics/kamala-harris-stands-by-medicare-for-all-amid-criticism-over-insurance-comments	foxnews.com	2019-01-30T19:00:15+0000	1548874815	"2019-01-30 20:00:15"	633	6496	7312	845	14653	65	2476	148	123	3867	0
link	post_page_15704546335	15704546335_10157787506456336	https://www.facebook.com/15704546335/posts/10157787506456336/	"Former Starbucks CEO Howard Schultz fires back at Democrats decrying his possible 2020 presidential bid: They  need a little bit less caffeine.   Don t miss Dana Perino s full interview with Schultz today at 2p ET on  The Daily Briefing.  https://fxn.ws/2UtwBie"	https://scontent.xx.fbcdn.net/v/t39.2147-6/c59.0.130.130a/p130x130/51735794_316124175586919_8047831812833017856_n.jpg?_nc_cat=1&_nc_ht=scontent.xx&oh=35200a3043a75204cf93007ce13f5de7&oe=5CC10C34	https://scontent.xx.fbcdn.net/v/t39.2147-6/51735794_316124175586919_8047831812833017856_n.jpg?_nc_cat=1&_nc_ht=scontent.xx&oh=8a8dc4278d50ed5ba0b4483ad83e6f11&oe=5CB7D58C	https://fxn.ws/2UtwBie	fxn.ws	2019-01-30T18:25:10+0000	1548872710	"2019-01-30 19:25:10"	1686	1268	3105	334	4707	45	1286	50	1	37	0
link	post_page_15704546335	15704546335_10157787386011336	https://www.facebook.com/15704546335/posts/10157787386011336/	"Virginia Democratic Del. Kathy Tran has said the bill  eliminates medically unnecessary and unduly burdensome requirements that make it difficult for women to access abortions   recognizing that  women have the constitutional right to make healthcare decisions about their own bodies. "	https://external.xx.fbcdn.net/safe_image.php?d=AQA3Pv584TLFmSlV&w=130&h=130&url=https%3A%2F%2Fstatic.foxnews.com%2Ffoxnews.com%2Fcontent%2Fuploads%2F2019%2F01%2FKathy-Tran.jpg&cfs=1&sx=440&sy=0&sw=720&sh=720&_nc_hash=AQD5EeGD_sY7ZJbI	https://external.xx.fbcdn.net/safe_image.php?d=AQDx9Zky6cgon82w&url=https%3A%2F%2Fstatic.foxnews.com%2Ffoxnews.com%2Fcontent%2Fuploads%2F2019%2F01%2FKathy-Tran.jpg&_nc_hash=AQARHxtSAdXz5eN3	https://www.foxnews.com/politics/outrage-after-virginia-abortion-bill-sponsor-admits-pregnancies-could-be-terminated-up-until-birth	foxnews.com	2019-01-30T17:40:57+0000	1548870057	"2019-01-30 18:40:57"	2720	18206	43378	11595	73179	200	79	554	6103	33722	0
video	post_page_15704546335	15704546335_765537727148012	https://www.facebook.com/FoxNews/videos/765537727148012/	"U.S. Senate and House members hold a news conference to reintroduce a resolution to end U.S. support for the Saudi-led war in Yemen."	https://scontent.xx.fbcdn.net/v/t15.5256-10/s130x130/51436258_765581973810254_1002143254591832064_n.jpg?_nc_cat=1&_nc_ht=scontent.xx&oh=db13f18e14054ababa82d2f8316c138e&oe=5CC2254E	https://scontent.xx.fbcdn.net/v/t15.5256-10/51436258_765581973810254_1002143254591832064_n.jpg?_nc_cat=1&_nc_ht=scontent.xx&oh=43f5fa4a6c7615d313fe6963131bbab8&oe=5CFB48BC	https://www.facebook.com/FoxNews/videos/765537727148012/	facebook.com	2019-01-30T17:17:18+0000	1548868638	"2019-01-30 18:17:18"	1196	10259	5504	728	16491	251	415	63	55	3524	0
link	post_page_15704546335	15704546335_10157787237971336	https://www.facebook.com/15704546335/posts/10157787237971336/	"RECALL ALERT: More than 36 000 pounds of chicken nuggets are being recalled after Tyson Foods said it received complaints about rubber material in their product."	https://external.xx.fbcdn.net/safe_image.php?d=AQBh4ttUVWaiUiPw&w=130&h=130&url=https%3A%2F%2Fstatic.foxnews.com%2Ffoxnews.com%2Fcontent%2Fuploads%2F2019%2F01%2Ftyson_recall.jpg&cfs=1&_nc_hash=AQCvUmquzqZiMSjv	https://external.xx.fbcdn.net/safe_image.php?d=AQDKcxBH1UyLltwO&url=https%3A%2F%2Fstatic.foxnews.com%2Ffoxnews.com%2Fcontent%2Fuploads%2F2019%2F01%2Ftyson_recall.jpg&_nc_hash=AQA58xZDYI1LLx7Y	https://www.foxnews.com/health/tyson-recalls-36000-pounds-of-chicken-nuggets-after-complaints-about-rubber-in-product	foxnews.com	2019-01-30T17:00:01+0000	1548867601	"2019-01-30 18:00:01"	582	985	1757	5628	8370	2	68	766	56	283	0
link	post_page_15704546335	15704546335_10157787105636336	https://www.facebook.com/15704546335/posts/10157787105636336/	"A deadly and likely once-in-a-lifetime arctic deep freeze from the polar vortex is so cold forecasters are warning people to keep their mouths closed if stepping out."	https://scontent.xx.fbcdn.net/v/t39.2147-6/c59.0.130.130a/p130x130/51549527_2419648601650147_4350342906347782144_n.jpg?_nc_cat=1&_nc_ht=scontent.xx&oh=86f08e1521127af0b65b891247dab758&oe=5CC256D4	https://scontent.xx.fbcdn.net/v/t39.2147-6/51549527_2419648601650147_4350342906347782144_n.jpg?_nc_cat=1&_nc_ht=scontent.xx&oh=4cd6596ed0a08debf8e096b516a67cbf&oe=5CEDB701	https://www.foxnews.com/us/deadly-polar-vortex-blasts-midwest-with-record-breaking-cold-forecasters-warn-to-minimize-talking-outdoors	foxnews.com	2019-01-30T16:15:01+0000	1548864901	"2019-01-30 17:15:01"	6551	4597	13017	8851	26465	59	1219	4725	439	24	0
video	post_page_15704546335	15704546335_688163501579176	https://www.facebook.com/FoxNews/videos/688163501579176/	"Here is a live look of Chicago as the Midwest is facing a deadly and likely once-in-a-lifetime arctic deep freeze from the polar vortex. https://fxn.ws/2DJtkGc (Courtesy: WLS/WFLD)"	https://scontent.xx.fbcdn.net/v/t15.5256-10/s130x130/50739523_688202884908571_7961902449386586112_n.jpg?_nc_cat=1&_nc_ht=scontent.xx&oh=86d7fc443b770986b361a1bdccc0a354&oe=5CC30EFA	https://scontent.xx.fbcdn.net/v/t15.5256-10/s12x12/50739523_688202884908571_7961902449386586112_n.jpg?_nc_cat=1&_nc_ht=scontent.xx&oh=94e53515e7198fac3efae8ee2aa871d8&oe=5CB466F8	https://www.facebook.com/FoxNews/videos/688163501579176/	facebook.com	2019-01-30T15:52:38+0000	1548863558	"2019-01-30 16:52:38"	3720	8020	7576	2362	17958	433	300	2880	193	50	0
link	post_page_15704546335	15704546335_10157786873671336	https://www.facebook.com/15704546335/posts/10157786873671336/	" Abortion is not a fight we can win by hating another person  we win by loving each other  by loving life. "	https://external.xx.fbcdn.net/safe_image.php?d=AQDGKz4lqFJBVhR0&w=130&h=130&url=https%3A%2F%2Fstatic.foxnews.com%2Ffoxnews.com%2Fcontent%2Fuploads%2F2019%2F01%2FPhilKing1.jpg&cfs=1&_nc_hash=AQDOS_01pdTEZx9R	https://external.xx.fbcdn.net/safe_image.php?d=AQA5x76bzo9bbWFx&url=https%3A%2F%2Fstatic.foxnews.com%2Ffoxnews.com%2Fcontent%2Fuploads%2F2019%2F01%2FPhilKing1.jpg&_nc_hash=AQBxvZpNCugacP1d	https://www.foxnews.com/faith-values/not-forgotten-worship-leader-pens-new-song-in-response-to-new-york-abortion-bill	foxnews.com	2019-01-30T15:30:00+0000	1548862200	"2019-01-30 16:30:00"	6678	1984	8497	2564	13045	1506	122	37	142	12	0
video	post_page_15704546335	15704546335_10157786938011336	https://www.facebook.com/15704546335/posts/10157786938011336/	"TUNE IN: Former Starbucks CEO Howard Schultz sits down with Dana Perino on  The Daily Briefing  to speak about his potential 2020 run at 2p ET on Fox News Channel."	https://scontent.xx.fbcdn.net/v/t15.5256-10/p130x130/51634481_359221661329621_6081356769794195456_n.jpg?_nc_cat=1&_nc_ht=scontent.xx&oh=6e2defcbd9064701d2d40b66c6a3ad76&oe=5CC0735B	https://scontent.xx.fbcdn.net/v/t15.5256-10/51634481_359221661329621_6081356769794195456_n.jpg?_nc_cat=1&_nc_ht=scontent.xx&oh=2eb5cb3aeeaf44f6c063048003e95556&oe=5CC009BA	https://www.facebook.com/FoxNews/videos/359218607996593/	facebook.com	2019-01-30T15:00:01+0000	1548860401	"2019-01-30 16:00:01"	419	886	877	90	1853	18	336	14	7	83	0
photo	post_page_15704546335	15704546335_10157784280546336	https://www.facebook.com/15704546335/posts/10157784280546336/	"Frost covers part of the face of a University of Minnesota student during a morning jog along Mississippi River Parkway on Tuesday. Extreme cold and record-breaking temperatures are slamming parts of the Midwest after a powerful snowstorm pounded the region  and forecasters warn that the frigid weather could be life-threatening. https://fxn.ws/2Tg1VAU"	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/50827335_10157784277686336_5617854855671447552_n.jpg?_nc_cat=1&_nc_ht=scontent.xx&oh=c2a349ad2570b9a9eeb2e6249cfe1390&oe=5CFF7B48	https://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/50881534_10157784277681336_8106293846809247744_o.jpg?_nc_cat=109&_nc_ht=scontent.xx&oh=c718519f1b4b35f1b19055373f716f22&oe=5CED5B0E	https://www.facebook.com/FoxNews/photos/a.184044921335/10157784277666336/?type=3	facebook.com	2019-01-30T14:30:00+0000	1548858600	"2019-01-30 15:30:00"	439	923	1135	268	2326	7	129	532	17	11	0
video	post_page_15704546335	15704546335_377511949730934	https://www.facebook.com/FoxNews/videos/377511949730934/	"House Speaker Nancy Pelosi and Congressional Democrats hold a news conference with national organizations to reintroduce the  Paycheck Fairness Act. "	https://scontent.xx.fbcdn.net/v/t15.5256-10/s130x130/50476006_377533663062096_7327983813575835648_n.jpg?_nc_cat=1&_nc_ht=scontent.xx&oh=f0e308a2941e535198fd3fa30c5f8c19&oe=5CEB06D3	https://scontent.xx.fbcdn.net/v/t15.5256-10/s12x12/50476006_377533663062096_7327983813575835648_n.jpg?_nc_cat=1&_nc_ht=scontent.xx&oh=6bb1ff1d14364ddec2c6ca052241e37b&oe=5CB4EAD1	https://www.facebook.com/FoxNews/videos/377511949730934/	facebook.com	2019-01-30T14:09:49+0000	1548857389	"2019-01-30 15:09:49"	1063	18299	10486	751	29536	309	1695	122	154	7143	0
link	post_page_15704546335	15704546335_10157784307351336	https://www.facebook.com/15704546335/posts/10157784307351336/	"“Nothing says  ‘I love you’ like Nuggets ” reads Chick-fil-A’s press release."	https://external.xx.fbcdn.net/safe_image.php?d=AQDIp8qmCuJ7jnFP&w=130&h=130&url=https%3A%2F%2Fstatic.foxnews.com%2Ffoxnews.com%2Fcontent%2Fuploads%2F2019%2F01%2FChickFilAVanetinats.jpg&cfs=1&_nc_hash=AQDzdD52gLm8w4YP	https://external.xx.fbcdn.net/safe_image.php?d=AQD2kraO7HUeTUuw&url=https%3A%2F%2Fstatic.foxnews.com%2Ffoxnews.com%2Fcontent%2Fuploads%2F2019%2F01%2FChickFilAVanetinats.jpg&_nc_hash=AQAJ0tvScfp8P3Ao	https://www.foxnews.com/food-drink/chick-fil-a-selling-fast-food-in-serving-heart-shaped-trays-for-valentines-day	foxnews.com	2019-01-30T14:00:02+0000	1548856802	"2019-01-30 15:00:02"	4054	1950	5206	1285	8441	896	219	30	2	5	0
link	post_page_15704546335	15704546335_10157783925231336	https://www.facebook.com/15704546335/posts/10157783925231336/	"A trio of treasured Bugattis kept locked in a barn for years by the family of an artist could sell for a small fortune when they are auctioned next week."	https://external.xx.fbcdn.net/safe_image.php?d=AQA8D3KGg_cZov7o&w=130&h=130&url=https%3A%2F%2Fstatic.foxnews.com%2Ffoxnews.com%2Fcontent%2Fuploads%2F2019%2F01%2Fbarn-1.jpg&cfs=1&_nc_hash=AQDM_GhH8chckTBR	https://external.xx.fbcdn.net/safe_image.php?d=AQBJ0tlTubcxgJ0U&url=https%3A%2F%2Fstatic.foxnews.com%2Ffoxnews.com%2Fcontent%2Fuploads%2F2019%2F01%2Fbarn-1.jpg&_nc_hash=AQDyv4sysRWy3eTc	https://www.foxnews.com/auto/million-dollar-car-collection-hidden-for-years-uncovered-in-poor-artists-barn	foxnews.com	2019-01-30T13:30:00+0000	1548855000	"2019-01-30 14:30:00"	4812	537	6952	1567	9056	220	21	1874	14	11	0
link	post_page_15704546335	15704546335_10157784691491336	https://www.facebook.com/15704546335/posts/10157784691491336/	"Can a pastry run for President? Pop-Tarts is possibly planning a 2020 run  according to their Twitter feed."	https://external.xx.fbcdn.net/safe_image.php?d=AQB2fn7lY7MoIlmX&w=130&h=130&url=https%3A%2F%2Fstatic.foxnews.com%2Ffoxnews.com%2Fcontent%2Fuploads%2F2019%2F01%2FPopTartsAndrewBurtonGettyIMages.jpg&cfs=1&_nc_hash=AQCzvovFmyoegZbd	https://external.xx.fbcdn.net/safe_image.php?d=AQB95YXKVsP-bgqU&url=https%3A%2F%2Fstatic.foxnews.com%2Ffoxnews.com%2Fcontent%2Fuploads%2F2019%2F01%2FPopTartsAndrewBurtonGettyIMages.jpg&_nc_hash=AQAuqQZAoeHmbFs7	https://www.foxnews.com/food-drink/pop-tarts-announces-political-aspirations-possible-presidential-run-in-2020-on-twitter	foxnews.com	2019-01-30T13:00:01+0000	1548853201	"2019-01-30 14:00:01"	996	1693	2872	814	5379	68	1724	30	11	43	0
link	post_page_15704546335	15704546335_10157784667251336	https://www.facebook.com/15704546335/posts/10157784667251336/	"UPDATE: Best Buy​ is offering a former security guard his job back after he was fired for tackling a man who allegedly struck a California cop in their store and tried to flee."	https://scontent.xx.fbcdn.net/v/t39.2147-6/c51.0.130.130a/p130x130/51557249_559803414535570_8135010878618599424_n.jpg?_nc_cat=103&_nc_ht=scontent.xx&oh=3ca7e73670f238932004a931ce1d9f41&oe=5CF885B8	https://scontent.xx.fbcdn.net/v/t39.2147-6/51557249_559803414535570_8135010878618599424_n.jpg?_nc_cat=103&_nc_ht=scontent.xx&oh=b847607a57736358a8d9a273587be57f&oe=5CF44467	https://www.foxnews.com/us/best-buy-offers-to-rehire-security-guard-who-tackled-man-that-allegedly-struck-california-cop-tried-to-flee	foxnews.com	2019-01-30T12:30:00+0000	1548851400	"2019-01-30 13:30:00"	7142	2195	8783	1001	11979	491	878	181	19	72	0
link	post_page_15704546335	15704546335_10157786468271336	https://www.facebook.com/15704546335/posts/10157786468271336/	"Democratic National Committee Chairman Tom Perez said that there is  no philosophical debate  in the party that universal health care is necessary  although he conceded there is no consensus on how to achieve that goal.  Catch up on this story and other developments in today s Fox News First newsletter."	https://external.xx.fbcdn.net/safe_image.php?d=AQDYxJzjChv7YAML&w=130&h=130&url=https%3A%2F%2Fstatic.foxnews.com%2Ffoxnews.com%2Fcontent%2Fuploads%2F2019%2F01%2FPerezDNC012919.jpg&cfs=1&sx=237&sy=0&sw=720&sh=720&_nc_hash=AQD6XuVXLe6LgFIw	https://external.xx.fbcdn.net/safe_image.php?d=AQCcgUGuZxaGwcRq&url=https%3A%2F%2Fstatic.foxnews.com%2Ffoxnews.com%2Fcontent%2Fuploads%2F2019%2F01%2FPerezDNC012919.jpg&_nc_hash=AQArfFQnafWYft8x	https://www.foxnews.com/us/fox-news-first-dem-division-over-health-care-for-all	foxnews.com	2019-01-30T12:00:01+0000	1548849601	"2019-01-30 13:00:01"	397	1601	1406	208	3215	9	734	30	11	225	0
link	post_page_15704546335	15704546335_10157783776621336	https://www.facebook.com/15704546335/posts/10157783776621336/	"Another year of growth would mark the longest period of U.S. economic expansion on record."	https://external.xx.fbcdn.net/safe_image.php?d=AQDYB0N2o5RpzEBc&w=130&h=130&url=https%3A%2F%2Fa57.foxnews.com%2Fmedia.foxbusiness.com%2FBrightCove%2F854081161001%2F201901%2F55%2F0%2F0%2F854081161001_5990629729001_5990624045001-vs.jpg%3Fve%3D1%26tl%3D1&cfs=1&_nc_hash=AQAt4o2_fNEXOMU-	https://external.xx.fbcdn.net/safe_image.php?d=AQDnfTOE3EICb9Lz&url=https%3A%2F%2Fa57.foxnews.com%2Fmedia.foxbusiness.com%2FBrightCove%2F854081161001%2F201901%2F55%2F0%2F0%2F854081161001_5990629729001_5990624045001-vs.jpg%3Fve%3D1%26tl%3D1&_nc_hash=AQDpH2hrpDkbn1f5	https://www.foxbusiness.com/economy/us-economy-unlikely-to-enter-recession-in-next-12-months-nabe-survey	foxbusiness.com	2019-01-30T11:30:01+0000	1548847801	"2019-01-30 12:30:01"	4885	1528	5695	1018	8241	645	117	41	3	4	0
video	post_page_15704546335	15704546335_10157786463796336	https://www.facebook.com/15704546335/posts/10157786463796336/	"Fox News shared a live video."	https://scontent.xx.fbcdn.net/v/t15.5256-10/s130x130/50739564_388852825214369_7944705984448954368_n.jpg?_nc_cat=1&_nc_ht=scontent.xx&oh=3e762c4d4fad80a58410b4e10d016046&oe=5CF1D161	https://scontent.xx.fbcdn.net/v/t15.5256-10/50739564_388852825214369_7944705984448954368_n.jpg?_nc_cat=1&_nc_ht=scontent.xx&oh=711dd62a9bd1f69d59b12bfff08ebcfa&oe=5CF55493	https://www.facebook.com/FoxNewsUpdate/videos/388843168548668/	facebook.com	2019-01-30T11:10:47+0000	1548846647	"2019-01-30 12:10:47"	829	608	1197	332	2137	26	13	134	40	155	0
link	post_page_15704546335	15704546335_10157786319661336	https://www.facebook.com/15704546335/posts/10157786319661336/	"Missouri’s new conservative Sen. Josh Hawley says he’s willing to work with progressive Rep. Alexandria Ocasio-Cortez on a probe into big technology companies like Google and Facebook."	https://external.xx.fbcdn.net/safe_image.php?d=AQDu1kxJtNf4UXev&w=130&h=130&url=https%3A%2F%2Fmedia2.foxnews.com%2FBrightCove%2F694940094001%2F2018%2F12%2F11%2F694940094001_5978163550001_5978162734001-vs.jpg&cfs=1&sx=266&sy=0&sw=720&sh=720&_nc_hash=AQBfsR6TW0ta1oOt	https://external.xx.fbcdn.net/safe_image.php?d=AQACS_Pba1gx2ppC&url=https%3A%2F%2Fmedia2.foxnews.com%2FBrightCove%2F694940094001%2F2018%2F12%2F11%2F694940094001_5978163550001_5978162734001-vs.jpg&_nc_hash=AQC7G7j4aNSfnmMc	https://www.foxnews.com/politics/missouri-republican-senator-wants-to-work-with-ocasio-cortez-on-tackling-tech-giants	foxnews.com	2019-01-30T10:43:28+0000	1548845008	"2019-01-30 11:43:28"	714	1393	1732	121	3246	21	634	71	18	274	0
link	post_page_15704546335	15704546335_10157785891991336	https://www.facebook.com/15704546335/posts/10157785891991336/	"Rep. Tulsi Gabbard s campaign manager is set to leave just days after the Hawaii Democrat formally announced her White House bid  according to a report."	https://external.xx.fbcdn.net/safe_image.php?d=AQADRle0N1Cuk9Am&w=130&h=130&url=https%3A%2F%2Fstatic.foxnews.com%2Ffoxnews.com%2Fcontent%2Fuploads%2F2019%2F01%2FAP19024790726837-1.jpg&cfs=1&sx=356&sy=0&sw=720&sh=720&_nc_hash=AQCWPQiYp3p2_UsL	https://external.xx.fbcdn.net/safe_image.php?d=AQDng_wU7tIgobuL&url=https%3A%2F%2Fstatic.foxnews.com%2Ffoxnews.com%2Fcontent%2Fuploads%2F2019%2F01%2FAP19024790726837-1.jpg&_nc_hash=AQCfAgISyPqXr7A9	https://www.foxnews.com/politics/tulsi-gabbards-presidential-campaign-in-trouble-days-after-announcement	foxnews.com	2019-01-30T10:25:00+0000	1548843900	"2019-01-30 11:25:00"	768	995	2970	144	4109	20	2069	79	14	20	0
